ID,Income
TEST_0000,4.69647310025789
TEST_0001,-19.56464937581154
TEST_0002,464.2700759772691
TEST_0003,617.1485277848873
TEST_0004,-6.140747823733022
TEST_0005,924.7111830049067
TEST_0006,479.12337408427493
TEST_0007,0.9658283291729504
TEST_0008,-2.5764593657422665
TEST_0009,1009.7129452538356
TEST_0010,1167.9473017533246
TEST_0011,395.10655391162726
TEST_0012,390.87734552926366
TEST_0013,737.0502033742432
TEST_0014,-1.116897618969195
TEST_0015,989.7833757561558
TEST_0016,524.6842004040888
TEST_0017,593.2109041866979
TEST_0018,652.2379865856586
TEST_0019,755.925479194421
TEST_0020,1034.5854382628506
TEST_0021,1190.4251989275917
TEST_0022,-0.5628479146153799
TEST_0023,642.2631168310647
TEST_0024,-1.1574607776575856
TEST_0025,749.9726953861219
TEST_0026,722.9016128682433
TEST_0027,1092.431417372747
TEST_0028,-26.534533001354152
TEST_0029,723.9299620586468
TEST_0030,-1.8150700184142277
TEST_0031,976.8183830444017
TEST_0032,817.7454450647134
TEST_0033,-3.1894839075379573
TEST_0034,935.1601232034318
TEST_0035,1.4890447075919155
TEST_0036,0.9826157948347145
TEST_0037,616.6407172065072
TEST_0038,298.8759682700243
TEST_0039,0.3517261707415476
TEST_0040,557.3419678706454
TEST_0041,1735.8698088578385
TEST_0042,488.2201962125534
TEST_0043,1362.1714458563872
TEST_0044,572.1536231499305
TEST_0045,1336.3543122292829
TEST_0046,582.2963574771737
TEST_0047,519.7203222846055
TEST_0048,541.0598431627823
TEST_0049,-1.2844988499127037
TEST_0050,-20.026957516015425
TEST_0051,364.8969312672314
TEST_0052,582.1485279668442
TEST_0053,839.3107983798933
TEST_0054,566.0109200320294
TEST_0055,646.7203561899918
TEST_0056,742.7185091441216
TEST_0057,-0.4132122271449437
TEST_0058,657.2535234931022
TEST_0059,555.8354037672544
TEST_0060,378.7634522324641
TEST_0061,717.7893521054563
TEST_0062,1747.4449027547773
TEST_0063,40.06431148567805
TEST_0064,626.3143097803141
TEST_0065,326.2797453277547
TEST_0066,-0.8551330697326117
TEST_0067,526.0444404972682
TEST_0068,711.798080824214
TEST_0069,789.209572572304
TEST_0070,-7.028117155128446
TEST_0071,591.7861065661712
TEST_0072,865.2943974270796
TEST_0073,838.2671891175497
