ID,Income
TEST_0000,21.690236317383192
TEST_0001,21.690236317383192
TEST_0002,473.6708948746292
TEST_0003,569.647393728618
TEST_0004,21.690236317383192
TEST_0005,620.1266164156712
TEST_0006,465.89322808506495
TEST_0007,21.690236317383192
TEST_0008,21.690236317383192
TEST_0009,1138.945409132213
TEST_0010,1056.6052688013333
TEST_0011,777.1744394007789
TEST_0012,531.717627309384
TEST_0013,803.714159138062
TEST_0014,21.690236317383192
TEST_0015,793.4425173176961
TEST_0016,732.3576041308262
TEST_0017,696.5660634887496
TEST_0018,628.447645862823
TEST_0019,1066.1929161876617
TEST_0020,695.8630788119985
TEST_0021,1037.5741303294724
TEST_0022,21.690236317383192
TEST_0023,779.8180526075805
TEST_0024,21.690236317383192
TEST_0025,625.2641730078977
TEST_0026,767.5734491791758
TEST_0027,1246.1724704152703
TEST_0028,21.690236317383192
TEST_0029,576.173605284783
TEST_0030,21.690236317383192
TEST_0031,833.6618389119751
TEST_0032,632.3902363670737
TEST_0033,21.690236317383192
TEST_0034,929.2040473679115
TEST_0035,21.690236317383192
TEST_0036,21.690236317383192
TEST_0037,545.0669513154828
TEST_0038,614.247487693821
TEST_0039,21.690236317383192
TEST_0040,553.5726455027645
TEST_0041,1587.0572680136556
TEST_0042,644.1896478249658
TEST_0043,1073.6454378793505
TEST_0044,733.8349530588445
TEST_0045,1230.3956251202571
TEST_0046,934.2769901104061
TEST_0047,719.1037002864813
TEST_0048,443.90857387972807
TEST_0049,21.690236317383192
TEST_0050,21.690236317383192
TEST_0051,412.121522020343
TEST_0052,522.098672324306
TEST_0053,620.4907503205177
TEST_0054,587.5902562018545
TEST_0055,578.3388307869557
TEST_0056,982.97015790711
TEST_0057,21.690236317383192
TEST_0058,780.3618826367442
TEST_0059,846.147913470192
TEST_0060,506.24066280012767
TEST_0061,894.6593135770177
TEST_0062,728.0976586942459
TEST_0063,21.690236317383192
TEST_0064,605.2669394874466
TEST_0065,326.4457509620686
TEST_0066,21.690236317383192
TEST_0067,706.4204957539637
TEST_0068,711.5393270698257
TEST_0069,971.665112453224
TEST_0070,21.690236317383192
TEST_0071,666.459172938737
TEST_0072,849.6853064040229
TEST_0073,689.736149507215
TEST_0074,834.7644616568573
TEST_0075,237.54774511013105
TEST_0076,959.5499667834035
TEST_0077,552.7426795418986
TEST_0078,21.690236317383192
TEST_0079,601.1405700283077
TEST_0080,21.690236317383192
TEST_0081,447.94308118777366
TEST_0082,21.690236317383192
TEST_0083,21.690236317383192
TEST_0084,935.1044891229393
TEST_0085,1006.0808721256984
TEST_0086,1544.2463154890477
TEST_0087,575.7605374459441
TEST_0088,976.8651657306327
TEST_0089,21.690236317383192
TEST_0090,1351.7051204938557
TEST_0091,21.690236317383192
TEST_0092,523.3606656397859
TEST_0093,444.0237690654312
TEST_0094,1007.7223631067096
TEST_0095,504.34386594052467
TEST_0096,543.3132015935453
TEST_0097,754.1006460401941
TEST_0098,782.0401084786722
TEST_0099,499.54800664727605
TEST_0100,21.690236317383192
TEST_0101,402.93500349921214
TEST_0102,531.717627309384
TEST_0103,21.690236317383192
TEST_0104,598.5173023912188
TEST_0105,21.690236317383192
TEST_0106,766.7856440362459
TEST_0107,416.81677525827723
TEST_0108,882.3826774798008
TEST_0109,494.72794837454467
TEST_0110,21.690236317383192
TEST_0111,707.6817104859035
TEST_0112,21.690236317383192
TEST_0113,999.3265090607313
